"Designator","Footprint","X","Y","Rotation","Value"
"XOSC22","TSX-3225","87.32","45.93"," 45","12MHz"
"XOSC23","TSX-3225","87.32","66.47"," 45","12MHz"
"XOSC24","TSX-3225","87.32","87.01"," 45","12MHz"
"XOSC25","TSX-3225","107.86"," 4.85"," 45","12MHz"
"XOSC26","TSX-3225","107.86","25.39"," 45","12MHz"
"XOSC27","TSX-3225","107.86","45.93"," 45","12MHz"
"XOSC28","TSX-3225","107.86","66.47"," 45","12MHz"
"XOSC29","TSX-3225","107.86","87.01"," 45","12MHz"
"XOSC30","TSX-3225","128.40"," 4.85"," 45","12MHz"
"XOSC31","TSX-3225","128.40","25.39"," 45","12MHz"
"XOSC32","TSX-3225","128.40","45.93"," 45","12MHz"
"XOSC33","TSX-3225","128.40","66.47"," 45","12MHz"
"XOSC34","TSX-3225","128.40","87.01"," 45","12MHz"
"XOSC35","TSX-3225","148.94"," 4.85"," 45","12MHz"
"XOSC36","TSX-3225","148.94","25.39"," 45","12MHz"
"XOSC37","TSX-3225","148.94","45.93"," 45","12MHz"
"XOSC38","TSX-3225","148.94","66.47"," 45","12MHz"
"XOSC39","TSX-3225","148.94","87.01"," 45","12MHz"
"XOSC40","TSX-3225","169.48"," 4.85"," 45","12MHz"
"XOSC41","TSX-3225","169.48","25.39"," 45","12MHz"
"XOSC42","TSX-3225","169.48","45.93"," 45","12MHz"
"XOSC43","TSX-3225","169.48","66.47"," 45","12MHz"
"XOSC44","TSX-3225","169.48","87.01"," 45","12MHz"
"XOSC45","TSX-3225","190.02"," 4.85"," 45","12MHz"
"XOSC46","TSX-3225","190.02","25.39"," 45","12MHz"
"XOSC47","TSX-3225","190.02","45.93"," 45","12MHz"
"XOSC48","TSX-3225","190.02","66.47"," 45","12MHz"
"XOSC49","TSX-3225","190.02","87.01"," 45","12MHz"
"XOSCRF","TSX-3225"," 8.77","14.80","  0","16MHz"
"XOSCRF1","TSX-3225"," 8.77","35.34","  0","16MHz"
"XOSCRF2","TSX-3225"," 8.77","55.88","  0","16MHz"
"XOSCRF3","TSX-3225"," 8.77","76.42","  0","16MHz"
"XOSCRF4","TSX-3225"," 8.77","96.96","  0","16MHz"
"XOSCRF5","TSX-3225","29.31","14.80","  0","16MHz"
"XOSCRF6","TSX-3225","29.31","35.34","  0","16MHz"
"XOSCRF7","TSX-3225","29.31","55.88","  0","16MHz"
"XOSCRF8","TSX-3225","29.31","76.42","  0","16MHz"
"XOSCRF9","TSX-3225","29.31","96.96","  0","16MHz"
"XOSCRF10","TSX-3225","49.85","14.80","  0","16MHz"
"XOSCRF11","TSX-3225","49.85","35.34","  0","16MHz"
"XOSCRF12","TSX-3225","49.85","55.88","  0","16MHz"
"XOSCRF13","TSX-3225","49.85","76.42","  0","16MHz"
"XOSCRF14","TSX-3225","49.85","96.96","  0","16MHz"
"XOSCRF15","TSX-3225","70.39","14.80","  0","16MHz"
"XOSCRF16","TSX-3225","70.39","35.34","  0","16MHz"
"XOSCRF17","TSX-3225","70.39","55.88","  0","16MHz"
"XOSCRF18","TSX-3225","70.39","76.42","  0","16MHz"
"XOSCRF19","TSX-3225","70.39","96.96","  0","16MHz"
"XOSCRF20","TSX-3225","90.93","14.80","  0","16MHz"
"XOSCRF21","TSX-3225","90.93","35.34","  0","16MHz"
"XOSCRF22","TSX-3225","90.93","55.88","  0","16MHz"
"XOSCRF23","TSX-3225","90.93","76.42","  0","16MHz"
"XOSCRF24","TSX-3225","90.93","96.96","  0","16MHz"
"XOSCRF25","TSX-3225","111.47","14.80","  0","16MHz"
"XOSCRF26","TSX-3225","111.47","35.34","  0","16MHz"
"XOSCRF27","TSX-3225","111.47","55.88","  0","16MHz"
"XOSCRF28","TSX-3225","111.47","76.42","  0","16MHz"
"XOSCRF29","TSX-3225","111.47","96.96","  0","16MHz"
"XOSCRF30","TSX-3225","132.01","14.80","  0","16MHz"
"XOSCRF31","TSX-3225","132.01","35.34","  0","16MHz"
"XOSCRF32","TSX-3225","132.01","55.88","  0","16MHz"
"XOSCRF33","TSX-3225","132.01","76.42","  0","16MHz"
"XOSCRF34","TSX-3225","132.01","96.96","  0","16MHz"
"XOSCRF35","TSX-3225","152.55","14.80","  0","16MHz"
"XOSCRF36","TSX-3225","152.55","35.34","  0","16MHz"
"XOSCRF37","TSX-3225","152.55","55.88","  0","16MHz"
"XOSCRF38","TSX-3225","152.55","76.42","  0","16MHz"
"XOSCRF39","TSX-3225","152.55","96.96","  0","16MHz"
"XOSCRF40","TSX-3225","173.09","14.80","  0","16MHz"
"XOSCRF41","TSX-3225","173.09","35.34","  0","16MHz"
"XOSCRF42","TSX-3225","173.09","55.88","  0","16MHz"
"XOSCRF43","TSX-3225","173.09","76.42","  0","16MHz"
"XOSCRF44","TSX-3225","173.09","96.96","  0","16MHz"
"XOSCRF45","TSX-3225","193.63","14.80","  0","16MHz"
"XOSCRF46","TSX-3225","193.63","35.34","  0","16MHz"
"XOSCRF47","TSX-3225","193.63","55.88","  0","16MHz"
"XOSCRF48","TSX-3225","193.63","76.42","  0","16MHz"
"XOSCRF49","TSX-3225","193.63","96.96","  0","16MHz"
